timestamp,price_now,prev_15m_close,ret_1m,ret_5m,ret_15m,vol_15m,vol_60m,range_15m,volume_15m,rsi_14,macd,macd_signal,macd_hist,bb_position,hour_of_day,day_of_week,momentum_5m,momentum_15m,momentum_30m,dist_sma_5,dist_sma_15,dist_sma_30,dist_sma_60,label
1760677080000,108882.11,109004.83,5.970115804632137e-05,-0.0004532206851499687,-0.0011258216723056824,0.0004209764985719855,0.00034262863765968914,0.002122754601283945,44.493977969999996,40.33878668024995,-39.72859373803658,-33.1184753914169,-6.610118346619679,0.24103492592726075,4.0,4.0,-49.36999999999534,-122.72000000000116,-112.94999999999709,0.00015534808470185624,-0.0004170295378755906,-0.0007541125617298583,-0.001439827449064568,1
1760677980000,108902.58,108882.11,0.0002129879676953106,0.0006223190457834704,0.00018800149997089122,0.00034023909074988666,0.0003484433118053051,0.0017217222952844644,47.288484,52.386910018644684,-16.836783323218697,-28.71521639971463,11.878433076495934,0.8161164750431138,5.0,4.0,67.72999999999593,20.470000000001164,-102.25,0.0002546961029108452,0.0004947048900854067,0.00013266826668179021,-0.0005481069907268266,0
1760678880000,108855.82,108902.58,0.0001315674627784258,0.0006004200734439635,-0.00042937458414660234,0.00021668832977319026,0.00034912158987185154,0.0016311484310164786,72.55861041,53.493397358945245,-12.018461540938006,-22.718421041551323,10.699959500613318,0.7159355386245136,5.0,4.0,65.32000000000698,-46.75999999999476,-26.289999999993597,0.00025094527160196556,0.0005226704661149828,0.0002938418559617073,-0.0003511868866470369,1
1760679780000,108636.41,108855.82,-0.0007439479037786301,-0.0015216636242891823,-0.00201560192188166,0.0004139435336800699,0.0003666560831776221,0.0026786599446723246,51.482018939999996,27.777003484320957,-39.372773115028394,-26.6361055281056,-12.736667586922795,-0.041061899273721905,5.0,4.0,-165.55999999999767,-219.4100000000035,-266.16999999999825,-0.0004458210482738423,-0.0011720250814140076,-0.0013330309655180672,-0.001822638924608655,0
1760680680000,108422.0,108636.41,-0.0005751979086393577,0.000656108933464461,-0.0019736476932550318,0.0005327494497786189,0.0004068840408209023,0.0029919204589474407,63.6127764,38.36938542820834,-85.93016290175728,-85.95603656611908,0.0258736643617965,0.24792043357204976,5.0,4.0,71.08999999999651,-214.4100000000035,-433.820000000007,-4.7663331020464383e-05,-0.0005263072503555177,-0.0018365488184280965,-0.0027654383842485863,0
1760681580000,108318.08,108422.0,-0.00028971069263195037,-0.001343673862860495,-0.0009584770618509264,0.00030450250560634553,0.0003945346547435496,0.0020004970546006937,66.89053195,42.21242032220645,-47.56037523706618,-45.722585018973376,-1.837790218092806,-0.06910684369559392,6.0,4.0,-145.74000000000524,-103.91999999999825,-318.33000000000175,-0.0008478000966515298,-0.001079158576010375,-0.0012817603008657974,-0.002772781797003243,1
1760682480000,107844.51,108318.08,-0.0007557024915297861,-0.0021210517929703965,-0.0043720309665755686,0.0005609789203458949,0.0004729934558198916,0.004964462261454009,96.35588107,17.745273014149106,-147.21269364598265,-121.11044363831475,-26.102250007667905,0.07195597227157682,6.0,4.0,-229.23000000001048,-473.570000000007,-577.4900000000052,-0.0008119730925767454,-0.0024322036543718006,-0.003941617977082368,-0.005549943907149468,1
1760683380000,106963.72,107844.51,-0.0015008704824759356,-0.002678762402446133,-0.008167221493240562,0.001123161610020918,0.0007172119302800523,0.008996695328098091,246.91440703,19.624496175042978,-276.04056048419443,-230.11441811720698,-45.92614236698745,-0.014012153548301513,6.0,4.0,-287.3000000000029,-880.7899999999936,-1354.3600000000006,-0.00228917049423194,-0.004857767587813977,-0.0077269125907265535,-0.010757322446386497,1
1760684280000,106804.8,106963.72,-0.0001202984712731503,-0.0008112898010993463,-0.001485737407038612,0.0011771521230149982,0.0008953886409883514,0.005081325932916932,214.1809826,40.28225155617312,-220.33424113986257,-245.26110635872442,24.92686521886185,0.2792726998782865,6.0,4.0,-86.72000000000116,-158.91999999999825,-1039.7099999999919,-0.0006624337203707809,-0.001007122891946044,-0.003678831424260065,-0.008636180685726691,0
1760685180000,106421.39,106804.8,-0.0004738342081812563,-0.001203945540141027,-0.003589819933186522,0.001109271718580449,0.0010268213882036468,0.006780967623144177,226.33517249,36.3652441368703,-195.11471750907367,-194.47722683651727,-0.637490672556396,0.18733873558417907,7.0,4.0,-128.27999999999884,-383.4100000000035,-542.3300000000017,0.00019639006563276773,-0.001730917072181981,-0.00316417709968686,-0.007984262981745371,1
1760686080000,106319.99,106421.39,-0.00041762089405650293,-0.0006376669211130004,-0.0009528159705487482,0.0011523298193959694,0.001142639670171245,0.004094714455861083,131.82171913,45.65510084789731,-95.10561131349823,-129.01915554939552,33.91354423589729,0.4076088377901145,7.0,4.0,-67.83999999999651,-101.39999999999418,-484.8099999999977,-0.0006259060235963565,-0.00015093659684906058,-0.0014181141456217627,-0.004821289672698459,0
1760686980000,105894.98,106319.99,0.0003495249011931101,-0.0020537557588422573,-0.003997460872598002,0.0010597684383746703,0.0011003947982968722,0.005145191962829506,253.44353121,32.937960909700294,-142.39915044192458,-134.97657033269354,-7.422580109231035,0.22868911174309867,7.0,4.0,-217.93000000000757,-425.0100000000093,-526.4100000000035,-1.4051460148767347e-05,-0.0012901478308404712,-0.002721018070142356,-0.005415264994650948,0
1760687880000,105651.29,105894.98,-0.00029049415136872536,-0.001694594466649324,-0.0023012422307460145,0.000361372348765102,0.000967480275557816,0.0033741187637179866,209.79234563,37.973870682018934,-115.15828178758966,-116.17698258975572,1.018700802166066,0.024693452314827523,7.0,4.0,-179.34000000001106,-243.69000000000233,-668.7000000000116,-0.0004286419971367694,-0.0011775593055833866,-0.00238444674682714,-0.0050486689121623796,0
1760688780000,105290.87,105651.29,-0.0007602662516758008,-0.001942920213725996,-0.0034114112567863453,0.0011538786617644747,0.0009818925800140126,0.005509214616614024,336.02851025,40.468009096191444,-138.65234258306737,-151.16488119777284,12.512538614705477,0.26501367925390695,8.0,4.0,-204.97000000000116,-360.41999999999825,-604.1100000000006,-0.0005525439804505705,-0.0009258510354323013,-0.0027587587354613863,-0.005592558286041549,0
1760689680000,105174.0,105290.87,-0.0009688817964208507,0.0033612324627150247,-0.0011099727830152784,0.0019040570768129126,0.0012399698074820682,0.009285564873447866,488.91604592,50.46390796066059,-90.84951118224126,-161.23478511676132,70.38527393452006,0.6189820904926712,8.0,4.0,352.33000000000175,-116.86999999999534,-477.2899999999936,0.0001639647353905982,0.002128856044447902,4.269615164664842e-05,-0.00343634932609882,0
1760690580000,105003.7,105174.0,-0.0016570957478841963,-0.0036087072041296464,-0.001619221480594124,0.0013409193137585524,0.0013051774810667973,0.007372787816048371,164.35405686000001,49.26155728392892,6.593503731986857,25.641101672460923,-19.047597940474066,0.11692561966945603,8.0,4.0,-380.3000000000029,-170.3000000000029,-287.16999999999825,-0.0020545926471464693,-0.0027110171557991336,-0.0011050052978572866,-0.0032966163329208875,0
1760691480000,104959.05,105003.7,0.0002717035478898566,0.00026102703416674977,-0.00042522311118553535,0.0006768487547290754,0.0013326306134442878,0.004780149972775108,141.34402794,50.409875244969214,-78.65597918735875,-71.30823324792809,-7.347745939430666,0.37422673053227934,8.0,4.0,27.389999999999418,-44.64999999999418,-214.9499999999971,0.0005765760310474377,-0.00011928308945263755,-0.001629462759547784,-0.0018153395650368775,1
1760692380000,105158.93,104959.05,-0.0008976431262418538,0.0002943079193276077,0.0019043617487009001,0.0007951916991209423,0.0012598082735964112,0.004983979962519594,153.44842419,59.571506253397715,41.250590965282754,15.729368698054964,25.52122226722779,0.7198059276741833,9.0,4.0,30.939999999987776,199.8799999999901,155.22999999999593,-0.00028854650799892134,0.0006811920735041443,0.0012327176462794132,0.0008020186294552811,1
1760693280000,105029.47,105158.93,-0.00016583070664921706,3.342030865516321e-05,-0.0012310889812210402,0.0005129177913552398,0.0008770546147284173,0.003979644951079068,125.29411906,34.955516803120204,-23.56903777521802,-0.08102890696187348,-23.48800886825615,0.23227391625707866,9.0,4.0,3.5099999999947613,-129.45999999999185,70.41999999999825,0.0003597236665426884,-0.0008816980504090521,-0.0007162441867677449,-0.0008379507564642008,0
1760694180000,105206.93,105029.47,-0.001039534104894102,-0.003015301001316084,0.001689621017796128,0.0007205389464275184,0.0006822891196847239,0.006123170783521552,100.38805024,61.283418901985925,70.49916702699556,77.25598360286175,-6.756816575866182,0.45885832487083805,9.0,4.0,-318.1900000000023,177.45999999999185,48.0,-0.0016802929279421397,-0.0010942234995220401,-0.0001447983878226644,0.0007716262225372361,1
1760695080000,104809.99,105206.93,-0.0009713864680744866,-0.001698474811147932,-0.003772945375366321,0.0005425545435460948,0.0006668385468018518,0.0044969949906492855,101.54946919,20.275561574469776,-86.30900921941793,-56.30073692223816,-30.008272297179772,0.10636668725900517,9.0,4.0,-178.31999999999243,-396.9399999999878,-219.47999999999593,-0.00109364102307985,-0.0019779901131725675,-0.0034226032922238803,-0.003113620802497885,0
1760695980000,104573.99,104809.99,6.71340099076545e-05,-0.0007261348736042894,-0.002251693755528472,0.0006797259325320862,0.0006408864576687614,0.0030986672689833636,127.78870659,43.299619072640006,-118.2367462477414,-119.7515201203344,1.514773872593011,0.21366583533780875,10.0,4.0,-75.98999999999069,-236.0,-632.9399999999878,-0.0004025001964802488,-0.0008154329336159671,-0.0025232455105482776,-0.004344979235429314,0
1760696880000,103901.48,104573.99,7.449919504276536e-05,0.0005969790491073823,-0.006430949034267552,0.0012184203246247086,0.000862168541582906,0.011138724876681274,327.78540008,33.31184056271938,-261.35970069457835,-233.10888515140775,-28.250815543170603,0.2566817536487413,10.0,4.0,61.98999999999069,-672.5100000000093,-908.5100000000093,0.0011581857314113542,-0.0021238484514773948,-0.004689070667761697,-0.008388785717706293,1
1760697780000,104256.33,103901.48,0.0003561723409724049,-0.0011075774875485278,0.0034152545276544544,0.0007185372762276114,0.0008843002457436638,0.0062736718240514215,395.57130744,61.60951865873464,-5.853052113961894,-47.53737108875398,41.684318974792085,0.6749918437981499,10.0,4.0,-115.59999999999127,354.8500000000058,-317.6600000000035,-0.0005176093694735373,0.00048812539242582,0.0008859807182086676,-0.0023440190681678352,1
1760698680000,104661.97,104256.33,0.0009262170788884028,0.00021856074832449224,0.0038907949282311893,0.000761505089487634,0.0009233917690294191,0.006227381349691813,255.55318682,65.37083641746858,106.78585247740557,96.09975516339374,10.686097314011832,0.762417141756297,10.0,4.0,22.869999999995343,405.6399999999994,760.4900000000052,1.3777878131726595e-05,0.0009846879578394585,0.0026798780245866904,0.0026379102319231684,1
1760699580000,105149.6,104661.97,0.0016727951683275233,0.004490946602815793,0.004659094416052056,0.0011240496581351252,0.001006321846156788,0.005341817752991811,174.52987690999998,66.50577188081226,131.9037834347837,117.25699387195887,14.646789562824821,1.1015334549822529,11.0,4.0,470.1100000000006,487.63000000000466,893.2700000000041,0.0019832960220587115,0.002860941548883611,0.004252721628347889,0.006850418306446837,1
1760700480000,106265.41,105149.6,0.0009974611791763177,0.0033744372357791264,0.010611642840296032,0.0010938670407298664,0.0010802845073140898,0.01447385372154488,385.30035575,70.60188937373161,359.9972848566831,350.26275553110816,9.734529325574954,0.7651855834898904,11.0,4.0,357.38000000000466,1115.8099999999977,1603.4400000000023,0.0007646711026179087,0.0024035708276208823,0.007922701253654463,0.012956639155433658,1
1760701380000,105859.39,106265.41,0.0002320597103997457,-0.0022677662582469837,-0.0038208105535000314,0.0007926005270311605,0.0011251204936115527,0.006329150394688653,189.00670586,28.85103333397926,69.10031479070312,158.38484876583138,-89.28453397512826,0.12196784569540361,11.0,4.0,-240.61000000000058,-406.0200000000041,709.7899999999936,-2.875429824344966e-05,-0.0020809613320766918,-0.0017537996165333247,0.004598279511618175,1
1760702280000,105604.02,105859.39,-0.00021708474967796487,-0.001494297671584599,-0.002412350949688946,0.0006030949797682219,0.0011181657976835195,0.005148478249218274,200.23324924,31.820711661904838,-65.4124990227283,-29.834254372754714,-35.578244649973584,0.06337649115890111,11.0,4.0,-158.0399999999936,-255.36999999999534,-661.3899999999994,-0.00040801867151596394,-0.0015066464222280862,-0.0029996985825323508,-0.0006805333619188669,1
1760703180000,105708.11,105604.02,0.0001807188845841523,-0.002785383143950937,0.0009856632351685768,0.0008245237688702631,0.000876042260411593,0.004875974038321119,142.86324663,51.4227063458159,-3.0892040320759406,-2.395362603325826,-0.6938414287501145,0.37837353867003354,12.0,4.0,-295.25999999999476,104.08999999999651,-151.27999999999884,-0.0012804548536019533,-0.0010379965596636342,-0.0007802988905999397,-0.0019817717757714126,1
1760704080000,105573.43,105708.11,-0.0005530528907712329,-0.003022941720524197,-0.0012740744300508977,0.0005855008917804343,0.0007152930423724393,0.00461195586806272,156.58632513,37.28017705467061,-31.386755427680328,-14.355954018082976,-17.030801409597352,-0.0034996792199916255,12.0,4.0,-320.1100000000006,-134.68000000000757,-30.59000000001106,-0.001570633371965502,-0.0018422347418337592,-0.002076546613810515,-0.0026828898363482345,1
1760704980000,105629.62,105573.43,-0.0006658467360454168,-0.0009307843908564761,0.000532236188593993,0.000804813519403777,0.000713831744596158,0.005313377062229326,216.10404237,50.08789241536932,-23.13536273484351,-43.97914665401306,20.843783919169546,0.5205861519388587,12.0,4.0,-98.41000000000349,56.19000000000233,-78.49000000000524,-0.0004016009605870563,0.0004876956998576265,-0.0004124508194863763,-0.0009676515415345532,1
1760705880000,105402.66,105629.62,0.0009654229304565387,0.0010374817343763443,-0.002148639747070913,0.0005904884622091807,0.0007019048283108627,0.004114127670022743,141.4295038,34.93958795889925,-79.79526012050337,-67.29666646618132,-12.49859365432205,0.287311480571758,12.0,4.0,109.24000000000524,-226.95999999999185,-170.76999999998952,0.0003074871410584379,-0.0006245464879428564,-0.0011435385899970507,-0.0024187626994475186,0
1760706780000,105136.0,105402.66,-0.00022831873066575525,-0.0010064430599517893,-0.0025299171766632877,0.0006034984757943532,0.0006467579955113567,0.0043664396591082694,171.21288338,35.298275374611734,-83.86732324282639,-72.9575330728161,-10.909790170010282,-0.0004036567478391704,13.0,4.0,-105.91999999999825,-266.6600000000035,-493.61999999999534,-0.0008264735823255709,-0.0015660327628588266,-0.002360089201042692,-0.0037237281815561962,0
1760707680000,105368.75,105136.0,-0.00045249104859812483,-0.0009027728524512169,0.00221379926951748,0.0008262098622675034,0.0007499644800556978,0.007292864345453351,312.74719609,68.85549800648424,34.79914563399507,2.9622846748594984,31.83686095913557,0.6317165341692986,13.0,4.0,-95.2100000000064,232.75,-33.91000000000349,-0.000951198281141652,0.000833280923338453,0.0007387813520141062,-0.00036426847016490793,1
1760708580000,105723.95,105368.75,0.0006052432330114765,-0.0017399027195433847,0.0033710184471202886,0.0011524190228203717,0.0008651009694377697,0.007197990616128134,264.71229069,59.25629953298775,106.52356911526294,117.14789182687231,-10.624322711609366,0.5827154351199302,13.0,4.0,-184.27000000000407,355.1999999999971,587.9499999999971,-0.0003146262613701323,-5.6773568088086535e-05,0.0020706316440206596,0.002644483504720574,0
1760709480000,106055.95,105723.95,-0.0007729560358171739,0.003081998700653621,0.0031402534619640043,0.0012226900926191582,0.0010764268516502253,0.011516939879374875,270.50166666,69.71115314333305,124.12503329667379,64.10394107952851,60.02109221714528,0.8724078696924514,13.0,4.0,325.8600000000006,332.0,687.1999999999971,0.0005052716264228874,0.003996321758240162,0.0035396040180133426,0.005399078832142079,0
1760710380000,105399.35,106055.95,-0.0003856221182072517,-0.0009608465231326635,-0.00619107178805145,0.0013081705447133888,0.001231009003215412,0.00867690360519295,464.45166618,35.73281372934697,-71.18472600632231,-17.273301926463077,-53.91142407985923,0.18459925677212227,14.0,4.0,-101.36999999999534,-656.5999999999913,-324.59999999999127,0.0001554141023847322,-0.002034397933959764,-0.0021269533224994586,-0.0015667840932307442,1
1760711280000,105249.36,105399.35,0.0004504668496225772,0.0017319360459986388,-0.0014230638044732125,0.0009502098924374414,0.0012470724169344714,0.005859228027609793,285.74524631,36.67261363763865,-117.4489171224559,-112.44321912632714,-5.0056979961287595,0.39043922075564513,14.0,4.0,181.97000000000116,-149.99000000000524,-806.5899999999965,0.0007758460895710417,-0.0004198167325782931,-0.001939498592153921,-0.003017232370153611,0
1760712180000,105163.83,105249.36,0.002920532505086282,0.0022307303476154505,-0.0008126415210505389,0.0012277238867744475,0.0012148246036825297,0.007053565850540046,355.1676681,49.401548455270294,-120.40971389251354,-150.08318614841812,29.673472255904585,0.7803368696895607,14.0,4.0,234.07000000000698,-85.52999999999884,-235.52000000000407,0.00286871419900514,0.0025684749381977845,0.0006645702088576844,-0.0018524046795338478,1
1760713080000,105228.47,105163.83,0.000525038448464743,-0.002535830982770104,0.0006146600023981819,0.000994107987736024,0.0011293857046224614,0.006649246159333138,292.67571431,47.51283032099713,50.32172961505421,75.86862191184558,-25.54689229679137,0.4342557294855388,14.0,4.0,-267.5200000000041,64.63999999999942,-20.889999999999418,-0.0010250014145151143,-0.0021860058530421833,0.0004921463552307603,-0.0008244544580928714,0
1760713980000,105679.99,105228.47,0.0005423076154740247,0.0006300333906334998,0.004290853986568477,0.0008417591428522342,0.0010257831007223297,0.006232589537527293,286.55514229,75.86395141400556,99.57579755896586,78.1333949523996,21.44240260656626,0.8236071096396212,15.0,4.0,66.54000000000815,451.5200000000041,516.1600000000035,0.000502277184296851,0.002107377901846119,0.0021014230663365385,0.003835696644870268,0
1760714880000,106038.83,105679.99,-0.001043903681632763,0.0019913427521938143,0.003395534007904377,0.0012301603613177029,0.0010881745300447467,0.007455004926025722,231.44178465,63.911835946101654,145.38585156438057,132.9969335637785,12.388918000602075,0.8370726744426182,15.0,4.0,210.74000000000524,358.8399999999965,810.3600000000006,0.0007910904826491372,0.001803701144336367,0.0036534625887010286,0.005920048044121717,0
1760715780000,106123.91,106038.83,0.00047052057997243324,0.0031779681044266095,0.0008023475928582435,0.0009461821010382777,0.001009541280456095,0.005302951992628278,177.79166048,55.87161617598286,72.58975553420896,71.01711499530168,1.5726405389072795,0.8034342166537667,15.0,4.0,336.1900000000023,85.08000000000175,443.91999999999825,0.0011048726635294326,0.0013951390077486803,0.0020009507516991487,0.004151278931744606,0
1760716680000,106628.01,106123.91,-0.0004270036548887912,0.0015109826374597457,0.004750107680729032,0.0008589393468218476,0.0009710692307252681,0.006600141932687244,233.06140335,71.62008357315892,181.73782657414267,150.84513568464828,30.89269088949439,0.8902418820404299,15.0,4.0,160.86999999999534,504.09999999999127,589.179999999993,0.0005455200219153244,0.0025949983463722237,0.004370286979274995,0.006794293451805045,1
1760717580000,107099.99,106628.01,-0.00024289152559675564,-0.0021295358970190303,0.004426416661063248,0.0012940146029337127,0.0010799260095381686,0.008860224916921164,340.93082038,63.01928664430339,238.7894257618609,272.27334609786595,-33.48392033600504,0.574858021798948,16.0,4.0,-228.55999999999767,471.9800000000105,976.0800000000017,-0.0008657671522209753,-0.0005134990696747943,0.0032455104579673932,0.0072154359425760095,0
1760718480000,106836.5,107099.99,0.0009349173306913983,-0.0020600233296194093,-0.0024602243193486695,0.0012152351158541618,0.001088006622286508,0.005512629110837561,182.93439343,41.74279410944792,29.507792316624545,82.11811009455488,-52.610317777930334,0.06943296797144563,16.0,4.0,-220.5399999999936,-263.49000000000524,208.49000000000524,-0.001670136110533127,-0.0017511413383741736,-0.0023621744899198216,0.0019671110683727733,0
1760719380000,106616.18,106836.5,0.0004145554179333377,-0.0004108381773861858,-0.0020622165645636237,0.0008247263678182921,0.0010760568839563464,0.004236598985257232,135.18702049,44.62362647391638,-86.96810127179197,-78.73861007646799,-8.229491195323973,0.33112895915272433,16.0,4.0,-43.820000000006985,-220.32000000000698,-483.8100000000122,-0.00012675643378001755,-0.00044198885082580297,-0.0021287092493562643,-0.0017077912863059375,1
1760720280000,106348.4,106616.18,0.00032356980266001756,-0.0008793521354353295,-0.002511626284115609,0.000826008618830752,0.0010600021613053044,0.0065907902704694975,171.38334136,36.08018634337803,-109.31477367013576,-84.73352701509536,-24.581246655040403,0.09868894910545639,16.0,4.0,-93.60000000000582,-267.77999999999884,-488.1000000000058,-0.00041033138790003143,-0.0019838313630415882,-0.002468403356170268,-0.004699202245127987,1
1760721180000,106517.51,106348.4,0.0005799591698973927,-0.0006803638201434703,0.0015901508626363636,0.0006750224465314749,0.000902786815327282,0.0037962772505665534,91.37288019,56.467242594783166,-18.641441303450847,-36.36461095747804,17.723169654027195,0.638549592663999,17.0,4.0,-72.52000000000407,169.11000000000058,-98.66999999999825,-0.00013532093656143385,0.0002812347229810275,-5.791513560127193e-05,-0.0015573067472328672,1
1760722080000,106344.34,106517.51,0.00013185326631193206,-0.00044824786217545487,-0.0016257420962995095,0.0008407049592265801,0.0008016991907851882,0.005106054539432941,96.09940058,36.30935237985484,-51.52631626492075,-37.190793177293244,-14.335523087627507,0.23925785524193346,17.0,4.0,-47.69000000000233,-173.16999999999825,-4.059999999997672,-0.0002946350087795757,-0.0010019258063118652,-0.0011734746508428318,-0.001840425138929902,0
1760722980000,106300.0,106344.34,-0.0006877674781872178,-0.0016859580133344876,-0.00041694743697684444,0.00045472743249714415,0.0007413905764466791,0.004245907808090278,124.29132291,57.2402208750052,-13.249872448272072,-16.16326075630856,2.913388308036488,0.3012202797062226,17.0,4.0,-179.52000000000407,-44.33999999999651,-217.50999999999476,-0.0009118864247911196,-0.0006651953516849662,-0.0010419674204356077,-0.0015711681855902215,1
1760723880000,106386.0,106300.0,-0.0006765107974017193,0.0005261917962042784,0.000809031044214592,0.0009289346406183465,0.0007626001722358414,0.004746395202376225,108.70423479,52.67553463092944,14.613939603150357,-0.5368960181532771,15.150835621303633,0.5441282129391424,17.0,4.0,55.94999999999709,86.0,41.66000000000349,-0.0006613786931455312,0.00026553775230953036,0.00020441390567005335,-0.0002891304990295662,1
1760724780000,106760.07,106386.0,-0.0011840582868034577,0.0005343802262447461,0.0035161581411089493,0.0005283057692700666,0.0007301945186051293,0.00532483727296166,194.43328904999998,73.59648044158541,107.76018097151245,85.72164506149872,22.038535910013735,0.7572194685658759,18.0,4.0,57.020000000004075,374.070000000007,460.070000000007,-0.000347874217177524,0.00092271838506508,0.0023506340020083005,0.002815879342955796,0
1760725680000,106964.33,106760.07,-0.00011899747478572031,0.0004836660068756604,0.0019132621400490546,0.0006135759730123492,0.0006857682820463842,0.004237674372381885,94.93340315,72.94898868449621,101.84957347458112,84.39033036397319,17.45924311060793,0.8592245881660402,18.0,4.0,51.7100000000064,204.25999999999476,578.3300000000017,0.00032406344663260533,0.001897483547587786,0.0023673942361535083,0.004001863955003904,0
1760726580000,106824.88,106964.33,0.00040756176920764275,-0.0018605172671549708,-0.0013037056371969502,0.0006898209289467447,0.0007362410190856923,0.003670961296656679,94.99042958,42.562786101298315,36.38401758762484,65.40569271783124,-29.021675130206404,0.11825481846209926,18.0,4.0,-199.11999999999534,-139.4499999999971,64.80999999999767,-0.000513736048952329,-0.0009714007319739926,-0.00019065891847624972,0.0013817552651269605,0
1760727480000,106583.08,106824.88,-0.000599922773304784,-0.0003092404942782734,-0.0022635176374642407,0.0004760927425942956,0.0006333875747210102,0.003095425652927259,73.23878578,31.540793921861507,-58.29757613877882,-46.408130043277694,-11.889446095501128,0.19107530320763197,18.0,4.0,-32.970000000001164,-241.8000000000029,-381.25,-0.00046666673293760397,-0.0008343139242116271,-0.0020349577732443613,-0.0016203092999497182,1
